,Source,Target,Unnamed: 2,Unnamed: 3,Unnamed: 4
7112,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,https://give.ucdavis.edu/MCMN,,,
7113,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,http://www.ucdmc.ucdavis.edu/children/download/CH_Brochure.pdf,,,
7114,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,http://www.ucdmc.ucdavis.edu/welcome/index.html,,,
7115,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,http://www.ucdavis.edu/,,,
7116,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,https://give.ucdavis.edu/MCMN,,,
7117,https://health.ucdavis.edu/children/clinical_services/adolescent_medicine/,https://hr.ucdavis.edu/,,,
7118,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://hr.ucdavis.edu/,,,
7119,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
7120,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.aap.org/,,,
7121,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.abu.org/,,,
7122,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.shrinershospitalsforchildren.org/,,,
7123,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.suttermedicalcenter.org/,,,
7124,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://mychart.ucdavis.edu/mychart/default.asp,,,
7125,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://www.ucdavis.edu/,,,
7126,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://www.facebook.com/UCDavisHealth,,,
7127,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://twitter.com/UCDavisHealth,,,
7128,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.youtube.com/ucdavishealth,,,
7129,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://pinterest.com/ucdavishealth/,,,
7130,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,http://www.instagram.com/ucdavishealth,,,
7131,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://www.linkedin.com/company/uc-davis-health-system,,,
7132,https://health.ucdavis.edu/urology/specialties/pediatric_urology/,https://hr.ucdavis.edu/,,,
7133,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7134,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7135,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter,,,
7136,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter,,,
7137,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
7138,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter,,,
7139,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
7140,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
7141,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
7142,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://goo.gl/maps/kOD2p,,,
7143,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://mapq.st/1GQLvB7,,,
7144,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://physicians.ucdavis.edu/?Cities=Sacramento,,,
7145,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://physicians.ucdavis.edu/medicalcenter,,,
7146,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
7147,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
7148,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
7149,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
7150,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
7151,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
7152,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7153,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7154,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7155,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7156,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
7157,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7158,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7159,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://mychart.ucdavis.edu/mychart/,,,
7160,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://www.facebook.com/UCDavisMedicalCenter,,,
7161,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://twitter.com/UCDavisMedCntr,,,
7162,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.youtube.com/ucdavishealth,,,
7163,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://pinterest.com/ucdavishealth/,,,
7164,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,http://www.instagram.com/ucdavishealth,,,
7165,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25214200.html,https://www.linkedin.com/company/uc-davis-health/,,,
7166,https://health.ucdavis.edu/neurosurg/,https://hr.ucdavis.edu/,,,
7167,https://health.ucdavis.edu/neurosurg/,http://www.ucdmc.ucdavis.edu/neurology/deep-brain-stimulation/dbs_index.html,,,
7168,https://health.ucdavis.edu/neurosurg/,http://www.ucdmc.ucdavis.edu/neurology/subspecialties/movement_disorders.html,,,
7169,https://health.ucdavis.edu/neurosurg/,http://www.ucdmc.ucdavis.edu/spine/,,,
7170,https://health.ucdavis.edu/neurosurg/,http://www.ucdmc.ucdavis.edu/referrals/,,,
7171,https://health.ucdavis.edu/neurosurg/,https://www.kcra.com/article/sacramento-twins-conjoined-heads-successfully-separated/34513639,,,
7172,https://health.ucdavis.edu/neurosurg/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7173,https://health.ucdavis.edu/neurosurg/,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
7174,https://health.ucdavis.edu/neurosurg/,https://www.naec-epilepsy.org/?badge=4,,,
7175,https://health.ucdavis.edu/neurosurg/,https://www.facebook.com/UCDavisHealth,,,
7176,https://health.ucdavis.edu/neurosurg/,http://twitter.com/UCDavisHealth,,,
7177,https://health.ucdavis.edu/neurosurg/,http://www.youtube.com/ucdavishealth,,,
7178,https://health.ucdavis.edu/neurosurg/,http://pinterest.com/ucdavishealth/,,,
7179,https://health.ucdavis.edu/neurosurg/,http://www.instagram.com/ucdavishealth,,,
7180,https://health.ucdavis.edu/neurosurg/,https://www.linkedin.com/company/uc-davis-health-system,,,
7181,https://health.ucdavis.edu/neurosurg/,https://give.ucdavis.edu/Area/,,,
7182,https://health.ucdavis.edu/neurosurg/,https://hr.ucdavis.edu/,,,
7183,https://health.ucdavis.edu/neurosurg/,https://www.ucdavis.edu/,,,
7184,https://health.ucdavis.edu/internalmedicine/rheumatology/,https://hr.ucdavis.edu/,,,
7185,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.ucdmc.ucdavis.edu/cancer/appointments/index.html,,,
7186,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://physicians.ucdavis.edu/,,,
7187,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
7188,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.ucdmc.ucdavis.edu/minimed/,,,
7189,https://health.ucdavis.edu/internalmedicine/rheumatology/,https://give.ucdavis.edu/MEDI/RHAL400,,,
7190,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
7191,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://physicians.ucdavis.edu/medicalcenter,,,
7192,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.ucdmc.ucdavis.edu/newsroom/,,,
7193,https://health.ucdavis.edu/internalmedicine/rheumatology/,https://www.facebook.com/pages/UC-Davis-Internal-Medicine/118035578252792,,,
7194,https://health.ucdavis.edu/internalmedicine/rheumatology/,https://twitter.com/ucd_im,,,
7195,https://health.ucdavis.edu/internalmedicine/rheumatology/,https://www.linkedin.com/pub/uc-davis-internal-medicine/88/2b4/388,,,
7196,https://health.ucdavis.edu/internalmedicine/rheumatology/,http://www.youtube.com/ucdavishealth,,,
7197,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7198,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7199,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter,,,
7200,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter,,,
7201,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
7202,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter,,,
7203,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
7204,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
7205,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
7206,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://goo.gl/maps/MrL9c,,,
7207,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://mapq.st/1GQJvJ9,,,
7208,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/children/,,,
7209,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://physicians.ucdavis.edu/?Cities=Sacramento,,,
7210,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://physicians.ucdavis.edu/medicalcenter,,,
7211,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
7212,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
7213,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
7214,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
7215,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
7216,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
7217,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7218,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7219,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7220,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7221,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
7222,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7223,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7224,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://mychart.ucdavis.edu/mychart/,,,
7225,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://www.facebook.com/UCDavisMedicalCenter,,,
7226,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://twitter.com/UCDavisMedCntr,,,
7227,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.youtube.com/ucdavishealth,,,
7228,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://pinterest.com/ucdavishealth/,,,
7229,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,http://www.instagram.com/ucdavishealth,,,
7230,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,https://www.linkedin.com/company/uc-davis-health/,,,
7231,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7232,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter/,,,
7233,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter,,,
7234,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter,,,
7235,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
7236,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter,,,
7237,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
7238,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
7239,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
7240,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://mychart.ucdavis.edu/mychart/,,,
7241,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://goo.gl/maps/P2VqO,,,
7242,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://mapq.st/teyhPK,,,
7243,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://physicians.ucdavis.edu/?Cities=Sacramento,,,
7244,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://physicians.ucdavis.edu/medicalcenter,,,
7245,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
7246,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
7247,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
7248,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
7249,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
7250,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
7251,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7252,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7253,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7254,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7255,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
7256,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7257,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
7258,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://mychart.ucdavis.edu/mychart/,,,
7259,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://www.facebook.com/UCDavisMedicalCenter,,,
7260,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://twitter.com/UCDavisMedCntr,,,
7261,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.youtube.com/ucdavishealth,,,
7262,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://pinterest.com/ucdavishealth/,,,
7263,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,http://www.instagram.com/ucdavishealth,,,
7264,https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/campus_commons.html,https://www.linkedin.com/company/uc-davis-health/,,,
7265,https://health.ucdavis.edu/internalmedicine/cardio/women/,https://hr.ucdavis.edu/,,,
7266,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/cancer/appointments/index.html,,,
7267,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://physicians.ucdavis.edu/,,,
7268,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
7269,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/minimed/,,,
7270,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/medicalcenter/features/2014-2015/02/201502219_red-dress.html,,,
7271,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/medicalcenter/features/2014-2015/02/201502219_red-dress.html,,,
7272,https://health.ucdavis.edu/internalmedicine/cardio/women/,https://youtu.be/miaSWM1qcXY,,,
7273,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/publish/providerbio/internalmedicine/218,,,
7274,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/10-heart-healthy-steps.pdf,,,
7275,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/Low-sodium-eating.pdf,,,
7276,https://health.ucdavis.edu/internalmedicine/cardio/women/,https://www.cdph.ca.gov/Programs/CFH/DMCAH/CDPH%20Document%20Library/Communications/FactSheet-Cardiovascular-2020.pdf,,,
7277,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2017/Heart-healthy-recipes.pdf,,,
7278,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/Physical-activity.pdf,,,
7279,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/10000-steps-a-day.pdf,,,
7280,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/Quitting-smoking.pdf,,,
7281,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/The-Heart-Truth-action-plan.pdf,,,
7282,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/Heart-health-bookmark.pdf,,,
7283,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.ucdmc.ucdavis.edu/internalmedicine/cardio/pdf/WomensHeartHealth/2015/Stroke-prevention-bookmark.pdf,,,
7284,https://health.ucdavis.edu/internalmedicine/cardio/women/,https://ucdavis.box.com/s/3do2yaamh5y09fzjfj2qc4wkvieude5m,,,
7285,https://health.ucdavis.edu/internalmedicine/cardio/women/,https://www.goredforwomen.org/,,,
7286,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.nhlbi.nih.gov/health/educational/hearttruth/,,,
7287,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://www.womenheart.org/,,,
7288,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7289,https://health.ucdavis.edu/internalmedicine/cardio/women/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7290,https://health.ucdavis.edu/emergency/,https://hr.ucdavis.edu/,,,
7291,https://health.ucdavis.edu/emergency/,https://give.ucdavis.edu/IMEM,,,
7292,https://health.ucdavis.edu/emergency/,https://youtu.be/6gWT6n59KjA,,,
7293,https://health.ucdavis.edu/emergency/,https://ucdavisem.com/em-pulse/,,,
7294,https://health.ucdavis.edu/emergency/,https://ucdavisem.com/em-pulse/,,,
7295,https://health.ucdavis.edu/emergency/,https://secure.ucdmc.ucdavis.edu/health-news/medschool/school-of-medicines-kuppermann-fancher-godzich-garner-awards-from-academic-senate-academic-federation/2020/05,,,
7296,https://health.ucdavis.edu/emergency/,https://cannabis.ucdavis.edu/news/uc-davis-professor-emergency-medicine-publishes-paper-cannabinoid-use,,,
7297,https://health.ucdavis.edu/emergency/,http://www.ucdmc.ucdavis.edu/publish/news/insideout/13021,,,
7298,https://health.ucdavis.edu/emergency/,http://www.ucdmc.ucdavis.edu/emergency/newsroom/index.html,,,
7299,https://health.ucdavis.edu/emergency/,https://www.ucdmc.ucdavis.edu/mentoring/,,,
7300,https://health.ucdavis.edu/emergency/,http://www.ucdavis.edu/search/,,,
7301,https://health.ucdavis.edu/emergency/,https://www.ucdavis.edu/,,,
7302,https://health.ucdavis.edu/emergency/,https://www.facebook.com/UCDavisEM/,,,
7303,https://health.ucdavis.edu/emergency/,https://twitter.com/UCDavisEM,,,
7304,https://health.ucdavis.edu/emergency/,https://www.youtube.com/channel/UCg5s0recyoCPZDXic1LXP5w,,,
7305,https://health.ucdavis.edu/emergency/,https://www.instagram.com/ucdavisem/,,,
7306,https://health.ucdavis.edu/alzheimers/,https://hr.ucdavis.edu/,,,
7307,https://health.ucdavis.edu/alzheimers/,https://thegoodlifepath.org/,,,
7308,https://health.ucdavis.edu/alzheimers/,https://thegoodlifepath.org/,,,
7309,https://health.ucdavis.edu/alzheimers/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
7310,https://health.ucdavis.edu/alzheimers/,https://www.facebook.com/UCDavisAlzheimersDiseaseCenter,,,
7311,https://health.ucdavis.edu/alzheimers/,https://www.latimes.com/california/story/2021-12-10/wartime-trauma-hits-close-to-home-for-scholar-of-dementia,,,
7312,https://health.ucdavis.edu/alzheimers/,https://www.abc10.com/article/news/health/early-onset-alzheimers-patient-fda-new-drug-slow-disease/103-f57684ac-1a5d-45d4-9552-7763cc7212b8,,,
7313,https://health.ucdavis.edu/alzheimers/,https://www.oprahmag.com/life/health/a32933968/alzheimers-black-americans-higher-risk,,,
