,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
151,https://uihealthcare.org/sites/default/files/Communicable%20Disease%20Screening%20Form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,15249,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.085,"Mon, 10 Sep 2018 16:09:45 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Communicable%20Disease%20Screening%20Form.pdf,2022-02-04 11:20:27
152,https://uihealthcare.org/ui-health-care-tours-parking-and-directions,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,11309,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.075,,https://uihealthcare.org/education/ui-health-care-tours/ui-health-care-tours-parking-and-directions,HTTP Redirect,,1.1,https://uihealthcare.org/ui-health-care-tours-parking-and-directions,2022-02-04 11:20:27
153,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-liquid-density-layer,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Liquid Density Layer Experiment | UI Health Care,72,655,,0,0,,0,Virtual STEM Education: Liquid Density Layer Experiment,55,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-liquid-density-layer,,,,,,52110,122,3.608,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,69e76c3acd7d248cb91c37c59906ad9,0.084,"Fri, 28 Jan 2022 15:58:51 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-liquid-density-layer,2022-02-04 11:20:27
154,https://uihealthcare.org/sites/default/files/laryngescope.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,118167,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.043,"Tue, 12 Mar 2019 12:51:59 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/laryngescope.jpg,2022-02-04 11:20:28
155,https://uihealthcare.org/sites/default/files/Job%20Shadow%20Confidentiality%20Form.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,18165,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.087,"Mon, 10 Sep 2018 16:09:18 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Job%20Shadow%20Confidentiality%20Form.docx,2022-02-04 11:20:28
156,https://uihealthcare.org/sites/default/files/2021-12/2018_12_1_STEM%2088.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,267006,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.095,"Thu, 09 Dec 2021 14:09:58 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-12/2018_12_1_STEM%2088.jpg,2022-02-04 11:20:28
157,https://uihealthcare.org/about-us/get-most-out-your-uichoice-or-uiselect-health-plan,text/html; charset=UTF-8,200,OK,Indexable,,Get the Most Out of Your UIChoice or UISelect Health Plan | UI Health Care,74,660,,0,0,,0,Get the Most Out of Your UIChoice or UISelect Health Plan,57,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/about-us/get-most-out-your-uichoice-or-uiselect-health-plan,,,,,,80627,355,4.102,3,,1,1,0,0.79,28,21,0,24,24,0,,,,,cf488623302778e2a9e58f5110a2ef4e,0.091,"Fri, 28 Jan 2022 17:18:40 GMT",,,,1.1,https://uihealthcare.org/about-us/get-most-out-your-uichoice-or-uiselect-health-plan,2022-02-04 11:20:28
158,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/invisible-ink-activity,text/html; charset=UTF-8,200,OK,Indexable,,Invisible ink activity | UI Health Care,39,315,,0,0,,0,Invisible ink activity,22,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/invisible-ink-activity,,,,,,51674,66,2.979,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,b212713829d7b8987bdab1f7c6c0afa,0.092,"Thu, 03 Feb 2022 20:33:03 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/invisible-ink-activity,2022-02-04 11:20:28
160,https://uihealthcare.org/sites/default/files/Girls-go-stem.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,427764,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.047,"Fri, 21 Feb 2020 18:21:34 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Girls-go-stem.jpg,2022-02-04 11:20:29
161,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2015-2016,text/html; charset=UTF-8,200,OK,Indexable,,2015-2016 | UI Health Care,26,243,,0,0,,0,2015-2016,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2015-2016,,,,,,75768,546,7.287,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,4e0b026fde68b7c8c9ce4fc7b5de6798,0.081,"Thu, 03 Feb 2022 21:57:30 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2015-2016,2022-02-04 11:20:29
162,https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships/university-iowa-physicians-0,text/html; charset=UTF-8,200,OK,Indexable,,Applying for the University of Iowa Physicians Administrative Fellowship | UI Health Care,89,775,,0,0,,0,Applying for the University of Iowa Physicians Administrative Fellowship,72,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships/university-iowa-physicians-0,,,,,,54627,291,6.252,3,,4,2,0,1.59,36,20,0,18,18,0,,,,,9ca1597e765bde4a51a4cdbdd0c73d28,0.091,"Fri, 28 Jan 2022 18:04:37 GMT",,,,1.1,https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships/university-iowa-physicians-0,2022-02-04 11:20:29
163,https://uihealthcare.org/sites/default/files/nurseandstudent.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,192362,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.044,"Tue, 12 Mar 2019 12:40:25 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/nurseandstudent.jpg,2022-02-04 11:20:29
164,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-managing-stress-and,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Managing Stress and Making a Stress Ball | UI Health Care,81,742,,0,0,,0,Virtual STEM Education: Managing Stress and Making a Stress Ball,64,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-managing-stress-and,,,,,,51770,64,3.013,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,3b74679a69f1cc5cc1b237ac80c663af,0.043,"Fri, 28 Jan 2022 16:35:02 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-managing-stress-and,2022-02-04 11:20:29
165,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-completion-requirements/master,text/html; charset=UTF-8,200,OK,Indexable,,Master of Clinical Nutrition Program Procedures | UI Health Care,64,566,,0,0,,0,Master of Clinical Nutrition Program Procedures,47,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-completion-requirements/master,,,,,,55009,249,5.747,3,,3,2,0,1.59,40,24,0,17,17,0,,,,,46b5f9696f7f88e885d4574617f8c341,0.022,"Sat, 29 Jan 2022 06:09:58 GMT",,,,1.1,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-completion-requirements/master,2022-02-04 11:20:29
166,https://uihealthcare.org/school-and-child-care,text/html; charset=UTF-8,200,OK,Indexable,,School and Child Care | UI Health Care,38,345,,0,0,,0,School and Child Care,21,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/school-and-child-care,,,,,,62109,312,4.808,3,,2,2,0,1.59,24,17,0,25,25,0,,,,,143f7777f144819d2ecec40712e73687,0.152,"Thu, 03 Feb 2022 21:57:23 GMT",,,,1.1,https://uihealthcare.org/school-and-child-care,2022-02-04 11:20:30
167,https://uihealthcare.org/sites/default/files/2021-02/2%20RC%20Surgery%20Speciality%203_0.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,185461,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.039,"Wed, 10 Feb 2021 20:23:03 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2%20RC%20Surgery%20Speciality%203_0.jpg,2022-02-04 11:20:31
168,https://uihealthcare.org/sites/default/files/stethoscope.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,150985,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.089,"Tue, 12 Mar 2019 12:55:18 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/stethoscope.jpg,2022-02-04 11:20:31
169,https://uihealthcare.org/housing-options-iowa,text/html; charset=UTF-8,200,OK,Indexable,,Housing Options in Iowa | UI Health Care,40,361,,0,0,,0,Housing Options in Iowa,23,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/housing-options-iowa,,,,,,61951,358,4.895,3,,2,2,0,1.59,24,17,0,22,22,0,,,,,17f5779f416ba488fab47eb620d98f2e,0.083,"Thu, 03 Feb 2022 21:57:22 GMT",,,,1.1,https://uihealthcare.org/housing-options-iowa,2022-02-04 11:20:31
170,https://uihealthcare.org/sites/default/files/Student%20Behavior%20Guidelines.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,86990,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.044,"Mon, 10 Sep 2018 16:34:03 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Student%20Behavior%20Guidelines.pdf,2022-02-04 11:20:31
171,https://uihealthcare.org/education/policy-fellowship/apply,text/html; charset=UTF-8,200,OK,Indexable,,Applying for the Stacey Cyphert Health Policy Fellowship | UI Health Care,73,645,,0,0,,0,Applying for the Stacey Cyphert Health Policy Fellowship,56,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/policy-fellowship/apply,,,,,,53397,161,4.611,3,,3,2,0,1.59,36,20,0,19,19,0,,,,,3b562183afc745e263e9eea0bc7ea66a,0.088,"Sat, 29 Jan 2022 05:59:24 GMT",,,,1.1,https://uihealthcare.org/education/policy-fellowship/apply,2022-02-04 11:20:31
172,https://uihealthcare.org/capital-management/staff,text/html; charset=UTF-8,200,OK,Indexable,,Capital Management Staff | UI Health Care,41,374,,0,0,,0,Capital Management Staff,24,Primary Navigation,18,Main navigation,15,,,,,,,,,,52631,145,3.534,3,,7,7,0,5.56,49,42,0,17,17,0,,,,,c7676656356d3c3decb3e282a2e30284,0.041,"Sat, 29 Jan 2022 04:36:08 GMT",,,,1.1,https://uihealthcare.org/capital-management/staff,2022-02-04 11:20:31
173,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/activities-download,text/html; charset=UTF-8,200,OK,Indexable,,Activities for Download | UI Health Care,40,345,,0,0,,0,Activities for Download,23,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/activities-download,,,,,,64656,216,3.861,3,,5,2,0,1.59,40,22,0,50,50,0,,,,,e9008a56691484f0ab5fa0d15ed71924,0.022,"Thu, 03 Feb 2022 21:57:27 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/activities-download,2022-02-04 11:20:32
174,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/hand-hygiene-101,text/html; charset=UTF-8,200,OK,Indexable,,Hand hygiene 101 | UI Health Care,33,309,,0,0,,0,Hand hygiene 101,16,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/hand-hygiene-101,,,,,,51842,93,3.216,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,20c184c8950d004bb12ef47a9be96576,0.021,"Thu, 03 Feb 2022 21:57:25 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/hand-hygiene-101,2022-02-04 11:20:32
175,https://uihealthcare.org/neuroscience-steminar,text/html; charset=UTF-8,200,OK,Indexable,,Neuroscience STEMinar | UI Health Care,38,362,,0,0,,0,Neuroscience STEMinar,21,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/neuroscience-steminar,,,,,,51053,122,3.512,3,,2,2,0,1.59,24,17,0,20,20,0,,,,,f88f7a67847fb65de4a9042bbb2ae150,0.021,"Sat, 29 Jan 2022 00:51:57 GMT",,,,1.1,https://uihealthcare.org/neuroscience-steminar,2022-02-04 11:20:32
176,https://uihealthcare.org/sites/default/files/2020-01/Tour-Health-Screening-Form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,17276,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.039,"Mon, 06 Jan 2020 17:42:11 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2020-01/Tour-Health-Screening-Form.pdf,2022-02-04 11:20:32
177,https://uihealthcare.org/applying-ui-hospitals-clinics-administrative-fellowship,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,11177,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.022,,https://uihealthcare.org/education/administrative-fellowship/apply,HTTP Redirect,,1.1,https://uihealthcare.org/applying-ui-hospitals-clinics-administrative-fellowship,2022-02-04 11:20:32
178,https://uihealthcare.org/sites/default/files/2021-02/Wayfinding%2C%20Stairs%202020_02_25-2_0.jpeg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,164144,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.091,"Wed, 10 Feb 2021 20:24:59 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/Wayfinding%2C%20Stairs%202020_02_25-2_0.jpeg,2022-02-04 11:20:32
179,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Hegmann-Theresa.jpg?itok=t2Fma1vR,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,31559,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Wed, 23 Sep 2020 13:50:15 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Hegmann-Theresa.jpg?itok=t2Fma1vR,2022-02-04 11:20:32
180,https://uihealthcare.org/education/ui-health-care-stem-education/mathematics-health-care-steminar,text/html; charset=UTF-8,200,OK,Indexable,,Mathematics in Health Care STEMinar | UI Health Care,52,485,,0,0,,0,Mathematics in Health Care STEMinar,35,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/mathematics-health-care-steminar,,,,,,52572,144,4.012,3,,2,2,0,1.59,33,17,0,18,18,0,,,,,1f78f7eccd4de5793e0b35cd479fa9b0,0.082,"Thu, 03 Feb 2022 21:57:26 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/mathematics-health-care-steminar,2022-02-04 11:20:33
181,https://uihealthcare.org/sites/default/files/Photo%20Consent%20Form_0.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,192633,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.042,"Wed, 26 Sep 2018 19:36:38 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Photo%20Consent%20Form_0.pdf,2022-02-04 11:20:33
182,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/SWP%20headshot.JPG?itok=QoOTpjew,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,24450,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.088,"Thu, 10 Sep 2020 14:02:08 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/SWP%20headshot.JPG?itok=QoOTpjew,2022-02-04 11:20:33
183,https://uihealthcare.org/ui-health-plans,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,4,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.107,,https://uihealthcare.org/about-us/get-most-out-your-uichoice-or-uiselect-health-plan,HTTP Redirect,,1.1,https://uihealthcare.org/ui-health-plans,2022-02-04 11:21:04
184,https://uihealthcare.org/people/kelly-stevenson,text/html; charset=UTF-8,200,OK,Indexable,,Kelly Stevenson | UI Health Care,32,288,,0,0,,0,Kelly Stevenson,15,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/kelly-stevenson,,,,,,48438,16,2.139,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,5e2e86d4b3888b61a47c0b979d3c06b4,0.135,"Sat, 29 Jan 2022 06:17:01 GMT",,,,1.1,https://uihealthcare.org/people/kelly-stevenson,2022-02-04 11:21:04
185,https://uihealthcare.org/sites/default/files/2021-01/heart-vascular.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,326010,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.041,"Mon, 11 Jan 2021 15:06:10 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-01/heart-vascular.png,2022-02-04 11:21:04
186,https://uihealthcare.org/people/phil-boothby,text/html; charset=UTF-8,200,OK,Indexable,,Phil Boothby | UI Health Care,29,258,,0,0,,0,Phil Boothby,12,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/phil-boothby,,,,,,48407,14,2.099,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,317c234d4a3f74602f742917a756b784,0.113,"Thu, 03 Feb 2022 21:57:37 GMT",,,,1.1,https://uihealthcare.org/people/phil-boothby,2022-02-04 11:21:04
187,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/2018_10_12-Rec%20After%20Dark-0017.jpg?itok=BY_LuiBv,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,36402,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.044,"Tue, 09 Feb 2021 21:30:38 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/2018_10_12-Rec%20After%20Dark-0017.jpg?itok=BY_LuiBv,2022-02-04 11:21:04
188,https://uihealthcare.org/sites/default/files/2021-02/2020_02_07-Dining%20-%20Hillcrest%20Food%20Shoot%20jatorner%20-0662.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,2804192,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.107,"Thu, 11 Feb 2021 17:27:16 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2020_02_07-Dining%20-%20Hillcrest%20Food%20Shoot%20jatorner%20-0662.jpg,2022-02-04 11:21:04
189,https://uihealthcare.org/people/matt-hills,text/html; charset=UTF-8,200,OK,Indexable,,Matt Hills | UI Health Care,27,228,,0,0,,0,Matt Hills,10,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/matt-hills,,,,,,48430,18,2.176,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,ef7f9aff39a412709f87e06c84f76306,0.127,"Sat, 29 Jan 2022 06:15:08 GMT",,,,1.1,https://uihealthcare.org/people/matt-hills,2022-02-04 11:21:05
190,https://uihealthcare.org/people/jay-goodin,text/html; charset=UTF-8,200,OK,Indexable,,Jay Goodin | UI Health Care,27,246,,0,0,,0,Jay Goodin,10,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/jay-goodin,,,,,,48403,16,2.116,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,4617fd8fc369cf4cbe5896912826ab8c,0.05,"Thu, 03 Feb 2022 21:57:39 GMT",,,,1.1,https://uihealthcare.org/people/jay-goodin,2022-02-04 11:21:05
191,https://uihealthcare.org/sites/default/files/2021-02/2020_10_15-Hancher%20Illuminated%20jatorner%20-0755_0.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,197311,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.105,"Thu, 11 Feb 2021 17:12:20 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2020_10_15-Hancher%20Illuminated%20jatorner%20-0755_0.jpg,2022-02-04 11:21:05
192,https://uihealthcare.org/people/ken-bronson,text/html; charset=UTF-8,200,OK,Indexable,,Ken Bronson | UI Health Care,28,261,,0,0,,0,Ken Bronson,11,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/ken-bronson,,,,,,48403,15,2.109,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,8219927330254682455ffa07c9fed422,0.053,"Sat, 29 Jan 2022 05:29:20 GMT",,,,1.1,https://uihealthcare.org/people/ken-bronson,2022-02-04 11:21:05
193,https://uihealthcare.org/people/tony-lee,text/html; charset=UTF-8,200,OK,Indexable,,Tony Lee | UI Health Care,25,229,,0,0,,0,Tony Lee,8,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/tony-lee,,,,,,48374,14,2.08,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,d9f80be5ed4ddf05217cb770acfcc21b,0.058,"Thu, 03 Feb 2022 21:57:36 GMT",,,,1.1,https://uihealthcare.org/people/tony-lee,2022-02-04 11:21:05
194,https://uihealthcare.org/sites/default/files/2021-02/2019_12_18-Dining%20-%20Catering%20Food%20Shoot%20jatorner%20-0201.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,178836,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.123,"Thu, 11 Feb 2021 17:24:44 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2019_12_18-Dining%20-%20Catering%20Food%20Shoot%20jatorner%20-0201.jpg,2022-02-04 11:21:05
195,https://uihealthcare.org/people/steve-hamilton,text/html; charset=UTF-8,200,OK,Indexable,,Steve Hamilton | UI Health Care,31,280,,0,0,,0,Steve Hamilton,14,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/steve-hamilton,,,,,,48437,16,2.137,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,8e7243cc1851cb1c20915ae47589d4b6,0.128,"Thu, 03 Feb 2022 21:57:39 GMT",,,,1.1,https://uihealthcare.org/people/steve-hamilton,2022-02-04 11:21:05
196,https://uihealthcare.org/sites/default/files/2021-02/Fall%20Campus%202020.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,1286599,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.064,"Thu, 11 Feb 2021 17:17:17 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/Fall%20Campus%202020.jpg,2022-02-04 11:21:06
197,https://uihealthcare.org/sites/default/files/2018-09/Haws-Bradley.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,266820,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.203,"Fri, 21 Sep 2018 15:08:04 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2018-09/Haws-Bradley.jpg,2022-02-04 11:21:07
198,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/041719_HooverElementary%20%287%29.jpeg?itok=FecAl7mg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,26863,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.108,"Tue, 09 Feb 2021 17:56:30 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/041719_HooverElementary%20%287%29.jpeg?itok=FecAl7mg,2022-02-04 11:21:08
199,https://uihealthcare.org/people/brian-mrozek,text/html; charset=UTF-8,200,OK,Indexable,,Brian Mrozek | UI Health Care,29,263,,0,0,,0,Brian Mrozek,12,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/people/brian-mrozek,,,,,,48408,15,2.107,4,,2,2,0,1.59,24,17,0,17,17,0,,,,,3be1625d035f8e1a1878ced5e9e2cebd,0.118,"Thu, 03 Feb 2022 21:57:38 GMT",,,,1.1,https://uihealthcare.org/people/brian-mrozek,2022-02-04 11:21:08
200,https://uihealthcare.org/sites/default/files/2020-12/map-marker.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,44969,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.036,"Tue, 22 Dec 2020 17:10:22 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2020-12/map-marker.png,2022-02-04 11:21:08
201,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/021519_PennElementaryScienceNight%20%283%29.jpeg?itok=KqKWHBqf,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,29492,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.104,"Tue, 09 Feb 2021 17:56:29 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/021519_PennElementaryScienceNight%20%283%29.jpeg?itok=KqKWHBqf,2022-02-04 11:21:08
202,https://uihealthcare.org/sites/default/files/2020-08/craig-kletzing.jpeg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,5278,0,0.0,4,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.071,"Wed, 12 Aug 2020 21:27:18 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2020-08/craig-kletzing.jpeg,2022-02-04 11:21:09
