"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-implants-first-of-its-kind-naturally-dissolving-heart-stent","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital implants first-of-its-kind naturally dissolving heart stent","82","677","The interventional cardiology team at Saint Vincent Hospital recently became the first hospital in Central Massachusetts to offer patients with coronary artery disease a new treatment option that literally disappears over time.","227","1384","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-implants-first-of-its-kind-naturally-dissolving-heart-stent","","","","","","80934","692","7.412","3","","5","1","0.090","54","36","2","2","","","","","ed5d6af739b7bef7b33220f84ca0ad48","0.200","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-implants-first-of-its-kind-naturally-dissolving-heart-stent","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/services/cardiovascular/tavr-transcatheter-aortic-valve-replacement/corporate-content/get-more-sleep","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Sleeping Under Six Hours a Night Can Contribute to Heart Disease","64","589","Lack of sleep or short duration sleep, sleep apnea and other sleep problems have been associated with increased cardiovascular disease.","135","859","Transcatheter Aortic Valve Replacement","38","Transcatheter Aortic Valve Replacement","38","Sleeping Less Than Six Hours a Night Can Contribute to Heart Disease","68","Innovative Heart Care Procedure, Close to Home","46","What is TAVR?","13","","","","https://www.tenethealth.com/healthy-living/corporate-content/get-more-sleep","","","","","","68388","1040","10.615","3","","4","2","0.180","41","27","2","2","","","","","38c9dd931f5d9a15eb4012a00bb8cf5c","0.233","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/tavr-transcatheter-aortic-valve-replacement/corporate-content/get-more-sleep","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/can-you-prevent-sudden-cardiac-arrest","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Can You Prevent Sudden Cardiac Arrest?","38","367","Sudden cardiac arrest (SCA) – when the heart unexpectedly stops beating – is important to treat within minutes. It is different than a heart attack, because a heart attack happens when blood flow is blocked, but the heart has not stopped beating.","246","1513","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","Can You Prevent Sudden Cardiac Arrest?","38","1. Sudden Cardiac Arrest Survivors","34","2. High Risk Categories for Sudden Cardiac Arrest","49","","","","https://www.tenethealth.com/healthy-living/corporate-content/can-you-prevent-sudden-cardiac-arrest","","","","","","84888","701","5.915","3","","6","2","0.180","46","30","2","2","","","","","6041a2346e6ccfd0d78e932de7398698","0.315","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/can-you-prevent-sudden-cardiac-arrest","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","AFib: Causes, Symptoms, Treatments and Reducing Your Risk","57","555","AFib is a type of irregular heartbeat that is more common in older adults. Learn more about its symptoms, treatment options and ways to reduce your risk here.","158","981","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","AFib: Causes, Symptoms, Treatments and Reducing Your Risk","57","What Happens During an AFib Attack?","35","What Causes AFib?","17","","","","https://www.tenethealth.com/healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","","","","","","97902","735","5.444","3","","6","2","0.180","44","28","2","2","","","","","25ffa2155dfa1740928370c23b3ee3cf","0.237","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/home/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","text/html; charset=utf-8","200","OK","Indexable","","Watch an Important Message of Gratitude from CEO Carolyn Jackson","64","611","Watch an Important Message of Gratitude from CEO Carolyn Jackson","64","434","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","","","","","","76954","415","5.293","3","","5","1","0.090","54","36","2","2","","","","","c4415f059a466ff0f56cb9c3678e3373","0.203","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/services/emergency-room/emergency-healthy-living/corporate-content/life-hacks-to-prevent-five-common-types-of-injuries","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Life Hacks to Prevent Five Common Types of Injuries","51","467","As a way of celebrating National Safety Month, here are some tips that would tell you how to prevent injuries, regardless if they’re mild or life-threatening.","158","946","emergency, emergency articles, emergency library, emergency health tips","71","Healthy Living: Emergency","25","Life Hacks to Prevent Five Common Types of Injuries","51","Bone and Joint Injuries","23","Skin Injuries","13","","","","https://www.tenethealth.com/healthy-living/corporate-content/life-hacks-to-prevent-five-common-types-of-injuries","","","","","","67206","574","6.482","3","","7","3","0.270","42","26","2","2","","","","","f409e4c02a0d6cb2e2b1844323ce662b","0.045","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/emergency-room/emergency-healthy-living/corporate-content/life-hacks-to-prevent-five-common-types-of-injuries","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-continues-a-tradition-of-giving","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Continues a Tradition of Giving","54","473","Each year, Pernet identifies local families and children who are in need of some help over the holidays and the Saint Vincent Team steps up to complete the mission.","164","1019","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-continues-a-tradition-of-giving","","","","","","78612","502","5.864","3","","5","1","0.090","54","36","2","2","","","","","f905bac78ab0e5acc5ae7c1b14382408","0.209","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-continues-a-tradition-of-giving","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/images/librariesprovidersaintvincent/internal-medicine-2017-2018/internal-medicine-gallery/photo-gallery-9-photo-2019-07-21-12-12-49-(1)-min.jpg?sfvrsn=6e0ac89_2","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","149705","0","0.000","3","","1","1","0.090","0","0","0","0","","","","","","1.229","Wed, 27 Nov 2019 11:34:33 GMT","","","","HTTP/1.1","https://www.stvincenthospital.com/images/librariesprovidersaintvincent/internal-medicine-2017-2018/internal-medicine-gallery/photo-gallery-9-photo-2019-07-21-12-12-49-(1)-min.jpg?sfvrsn=6e0ac89_2","2021-09-17 14:25:12"
"https://www.stvincenthospital.com/home/newsroom/heart-surgery-becoming-less-invasive-at-saint-vincent-hospital-in-worcester","text/html; charset=utf-8","200","OK","Indexable","","Heart surgery becoming less invasive at Saint Vincent Hospital in Worcester","75","668","Heart operations are really complicated and risky. St. Vincent Hospital's surgeries are becoming less invasive. We prioritize safety and success rate. ","151","923","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/heart-surgery-becoming-less-invasive-at-saint-vincent-hospital-in-worcester","","","","","","88048","1258","10.370","3","","5","1","0.090","54","36","4","4","","","","","4877d5ce5cc29edd7b5310e97de68cba","0.195","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/heart-surgery-becoming-less-invasive-at-saint-vincent-hospital-in-worcester","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/fight-dementia-heart-disease","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Dementia and Heart Disease Can Be Related | Heart Health Facts","62","578","Health conditions in midlife can have a meaningful effect on dementia in older age. Such health conditions are also heart disease risk factors.","143","873","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","Dementia and Heart Disease Can Be Related","41","Find Cardiologist Options","25","Sign Up for Health Tips","23","","","","https://www.tenethealth.com/healthy-living/corporate-content/fight-dementia-heart-disease","","","","","","81453","507","4.760","3","","6","2","0.180","44","28","2","2","","","","","83fec16692c7973c52138565a7316c03","0.255","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/fight-dementia-heart-disease","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Names Employee of the Month Winner","57","540","Saint Vincent Hospital in Massachusetts is proud to name Deb Niles as the September 2018 Allied Angel Award Recipient.","118","755","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","","","","","","78909","597","6.521","3","","5","1","0.090","54","36","2","2","","","","","a717f6c021f46b862be96139abd803bc","0.203","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-receives-get-with-the-guidelines-stroke-gold-plus-quality-achievement-award","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Receives Get With The Guidelines – Stroke Gold Plus Quality Achievement Award","100","922","Saint Vincent Hospital receives the American Heart Association/American Stroke Association’s Get With The Guidelines®-Stroke Gold Plus Quality Achievement Award.","161","1041","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-receives-get-with-the-guidelines-stroke-gold-plus-quality-achievement-award","","","","","","84439","844","8.390","3","","5","1","0.090","54","36","4","4","","","","","1008e1d8eb6de9b85b55ebfe1589b0df","0.219","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-receives-get-with-the-guidelines-stroke-gold-plus-quality-achievement-award","2021-09-17 14:25:13"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-honors-25-graduates-of-the-niche-program","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Honors 25 Graduates of the NICHE Program","63","591","Saint Vincent Hospital Honors 25 Graduates of the NICHE Program","63","416","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-honors-25-graduates-of-the-niche-program","","","","","","79850","643","7.052","3","","5","1","0.090","54","36","2","2","","","","","18a982d9eb7e08a3a838460e0ade0215","0.229","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-honors-25-graduates-of-the-niche-program","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-marks-another-day-of-quality-care","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Marks Another Day of Quality Care","56","505","Despite a strike by the Massachusetts Nurses Association (MNA) that began Monday, Saint Vincent Hospital continued to provide safe, quality care, assisted by dozens of nurses who crossed the picket line throughout the day.","222","1399","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-marks-another-day-of-quality-care","","","","","","84036","952","8.755","3","","5","1","0.090","54","36","2","2","","","","","4d7956403bd77933b136e02b16934258","0.218","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-marks-another-day-of-quality-care","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/afib-triggers","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Atrial Fibrillation (heart flutter) increases stroke risk by 5X","63","501","AFib is the most common type of heart rhythm condition. It feels like a fluttering or racing heart, or like your heart skips a beat.","132","778","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","Atrial Fibrillation increases stroke risk by 5X","47","Find Cardiologist Options","25","Sign Up for Health Tips","23","","","","https://www.tenethealth.com/healthy-living/corporate-content/afib-triggers","","","","","","81501","541","4.909","3","","6","2","0.180","44","28","2","2","","","","","66d3c62883a6e8b6578b9e2e992ebae9","0.049","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/afib-triggers","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Chief of Medicine named President of the American College of Physicians","94","846","George M. Abraham, MD, MPH, FACP, FIDSA, is named President of the American College of Physicians (ACP) representing 163,000 internal medicine physicians (internists), related subspecialists, and medical students.","213","1365","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","","","","","","80634","680","7.167","3","","5","1","0.090","54","36","2","2","","","","","7b696911fce46fe5aa98ab1c831e3500","0.211","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-advances-ct-imaging-with-new-ct-scanner","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Advances CT Imaging with New CT Scanner","62","592","Saint Vincent Hospital Advances CT Imaging with New CT Scanner","62","413","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-advances-ct-imaging-with-new-ct-scanner","","","","","","79723","632","6.956","3","","5","1","0.090","54","36","2","2","","","","","4df98e64e75c80ff3123ebe5f3dbf91a","0.232","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-advances-ct-imaging-with-new-ct-scanner","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-ann-marie-pecora-nurse-of-the-month-winner","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Names Ann Marie Pecora Nurse of the Month Winner","71","668","Saint Vincent Hospital in Massachusetts is proud to name Ann Marie Pecora as the March 2019 Daisy Award for Extraordinary Nurses Recipient.","139","899","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-ann-marie-pecora-nurse-of-the-month-winner","","","","","","80334","634","6.693","3","","5","1","0.090","54","36","3","3","","","","","62fe950d829ab54cdc9a9e1db365d913","0.201","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-ann-marie-pecora-nurse-of-the-month-winner","2021-09-17 14:25:14"
"https://www.stvincenthospital.com/home/newsroom/grandparents-and-siblings-meet-their-new-family-member-at-saint-vincent-hospital-outside-through-the-window","text/html; charset=utf-8","200","OK","Indexable","","Grandparents and Siblings Meet Their New Family Member at Saint Vincent Hospital, Outside Through the Window","108","1014","Grandparents and Siblings Meet Their New Family Member at Saint Vincent Hospital, Outside Through the Window","108","707","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/grandparents-and-siblings-meet-their-new-family-member-at-saint-vincent-hospital-outside-through-the-window","","","","","","81295","549","6.041","3","","5","1","0.090","54","36","2","2","","","","","df8fbc94fd5c952d4891051b4953835d","0.258","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/grandparents-and-siblings-meet-their-new-family-member-at-saint-vincent-hospital-outside-through-the-window","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/zucchini-and-pesto-spaghetti","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Zucchini and Pesto Spaghetti |Heart Healthy Recipe","50","457","Keeping the heat out of the kitchen is a summer priority. Here’s a heart-healthy and tasty recipe where you can use your creativity to add ingredients if you wish.","163","995","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","Zucchini and Pesto Spaghetti","28","Ingredients","11","Directions","10","","","","https://www.tenethealth.com/healthy-living/corporate-content/zucchini-and-pesto-spaghetti","","","","","","82771","586","5.239","3","","9","5","0.450","44","28","2","2","","","","","c850eb16fda9f588cb70135a8b8c75b7","0.264","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/zucchini-and-pesto-spaghetti","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/services/bariatric-surgery/bariatric-healthy-living/corporate-content/steps-for-making-weight-loss-surgery-affordable","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Steps for Making Weight Loss Surgery Affordable","47","435","You Have Options for Paying for Bariatric Procedures","52","334","weight loss surgery, bariatrics, sleeve gastrectomy","51","Healthy Living: Bariatrics","26","Steps for Making Weight Loss Surgery Affordable","47","Step 1 ","7","Step 2","6","","","","https://www.tenethealth.com/healthy-living/corporate-content/steps-for-making-weight-loss-surgery-affordable","","","","","","68648","572","6.416","3","","7","3","0.270","42","26","5","5","","","","","bf73977811563f7646215cbf01b65fc","0.209","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/bariatric-surgery/bariatric-healthy-living/corporate-content/steps-for-making-weight-loss-surgery-affordable","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/services/cardiovascular/mitraclip/corporate-content/4-heart-health-tips","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","4 Heart Health Tips | Your Health Tips","38","335","If you don’t want to join more than 28 million Americans who have been diagnosed with heart disease, pay attention to these heart health tips to reduce your personal risk of heart disease.","188","1159","Transcatheter Aortic Valve Replacement","38","Transcatheter Mitral Valve Repair","33","4 Heart Health Tips","19","What is Mitral Regurgitation?","29","Find a Cardiologist","19","","","","https://www.tenethealth.com/healthy-living/corporate-content/4-heart-health-tips","","","","","","66232","1575","16.263","3","","4","2","0.180","40","26","2","2","","","","","f09b4b2c75e358d8576d378fe189f982","0.047","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/mitraclip/corporate-content/4-heart-health-tips","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/about/our-stories/our-stories/walters-knee-replacement-story","text/html; charset=utf-8","200","OK","Indexable","","Walter's Knee Replacement Story","31","297","Walter Brown was all too familiar with chronic knee pain, and by 2009 he had  enough. The pain in his left knee had started nine years earlier.","143","872","","0","Our Stories","11","Walter's Knee Replacement Story","31","About Us","8","","0","","","","https://www.stvincenthospital.com/about/our-stories/our-stories/walters-knee-replacement-story","","","","","","59735","541","6.904","3","","7","3","0.270","41","25","2","2","","","","","ea6f0e5ffe7d54b0c51496e74e29f04a","0.195","","","","","HTTP/1.1","https://www.stvincenthospital.com/about/our-stories/our-stories/walters-knee-replacement-story","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/priceestimate","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","164","0","0.000","3","","2","2","0.180","0","0","0","0","","","","","","0.051","","https://www.stvincenthospital.com/patients/pricing-info-estimates/price-estimate","HTTP Redirect","","HTTP/1.1","https://www.stvincenthospital.com/priceestimate","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/services/emergency-room/emergency-healthy-living/corporate-content/celebrate-safely-12-fireworks-safety-tips","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Celebrate Safely: 12 Fireworks Safety Tips","42","374","When you think ‘fireworks and the 4th of July,’ think fireworks safety. While fireworks are beautiful to watch, they are dangerous to play with.","144","869","emergency, emergency articles, emergency library, emergency health tips","71","Healthy Living: Emergency","25","Celebrate Safely: 12 Fireworks Safety Tips","42","Sign Up for Health Tips","23","Emergency Room Services","23","","","","https://www.tenethealth.com/healthy-living/corporate-content/celebrate-safely-12-fireworks-safety-tips","","","","","","67344","573","6.398","3","","6","2","0.180","42","26","2","2","","","","","649ee2190bd6fb1ffd30095ce77113dc","0.213","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/emergency-room/emergency-healthy-living/corporate-content/celebrate-safely-12-fireworks-safety-tips","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/services/obstetrics/special-care-nursery/corporate-content/5-things-to-ask-when-choosing-where-to-have-your-baby","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","5 Things to Ask When Choosing WHERE to Have Your Baby","53","537","If you have any conditions which make your pregnancy higher risk, there's no more important decision to consider than which hospital you choose for delivery. The following are some tips for you to ask that can help ensure you have the right facility.","250","1535","Special Care Nursery, neonatal care, premature baby","51","Special Care Nursery","20","5 Things to Ask When Choosing Where to Have Your Baby","53","Advanced Care for Premature Babies","34","Special Care for Special Babies","31","","","","https://www.pbgmc.com/healthy-living/corporate-content/5-things-to-ask-when-choosing-where-to-have-your-baby","","","","","","59597","837","9.652","3","","4","2","0.180","40","26","2","2","","","","","588ba4a616f6f441ee6fdd66c895a7fc","0.455","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/obstetrics/special-care-nursery/corporate-content/5-things-to-ask-when-choosing-where-to-have-your-baby","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/home/newsroom/update-on-the-mna-10-day-strike-notice","text/html; charset=utf-8","200","OK","Indexable","","Update on the MNA 10-Day Strike Notice","38","361","As we care for our community and battle the pandemic, we are disappointed that the MNA has walked away from the negotiating table and plans to hold a strike beginning March 8.","175","1105","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/update-on-the-mna-10-day-strike-notice","","","","","","80476","716","7.375","3","","5","1","0.090","54","36","2","2","","","","","5a82e3585173aa065acb355271297dc6","0.411","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/update-on-the-mna-10-day-strike-notice","2021-09-17 14:25:15"
"https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Employees Talk About Why They Chose to Take the COVID-19 Vaccine","87","832","Many Saint Vincent Hospital Employees have embraced the COVID-19 vaccine over these last 4 weeks.","97","647","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","","","","","","82323","490","5.486","3","","5","1","0.090","54","36","2","2","","","","","a15ee52fb094111f33b8a39dcb1ec6b5","0.376","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","2021-09-17 14:25:16"
"https://www.stvincenthospital.com/our-services/maternity/childbirth-education","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","197","0","0.000","3","","1","1","0.090","0","0","0","0","","","","","","0.046","","https://www.stvincenthospital.com/services/obstetrics/childbirth-education","HTTP Redirect","","HTTP/1.1","https://www.stvincenthospital.com/our-services/maternity/childbirth-education","2021-09-17 14:25:16"
"https://www.stvincenthospital.com/our-services/heart-and-vascular-care","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","180","0","0.000","3","","7","7","0.620","0","0","0","0","","","","","","0.043","","https://www.stvincenthospital.com/services/cardiovascular","HTTP Redirect","","HTTP/1.1","https://www.stvincenthospital.com/our-services/heart-and-vascular-care","2021-09-17 14:25:16"
"https://www.stvincenthospital.com/strike-news/latest-strike-news/newsroom/saint-vincent-hospital-corrects-mna-disinformation","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Corrects MNA Disinformation","50","456","Saint Vincent Hospital is nationally recognized for the high-quality care we deliver, and any claim otherwise is false. Quality of care and patient safety are always a top priority at Saint Vincent Hospital.","207","1237","","0","Latest Strike News","18","Saint Vincent Hospital Corrects MNA Disinformation","50","Strike News","11","","0","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-corrects-mna-disinformation","","","","","","52530","724","10.516","3","","4","2","0.180","39","25","2","2","","","","","8f304053c1697a1e2f6012da0dd6509b","0.262","","","","","HTTP/1.1","https://www.stvincenthospital.com/strike-news/latest-strike-news/newsroom/saint-vincent-hospital-corrects-mna-disinformation","2021-09-17 14:25:16"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/don-t-stress-out-your-heart---4-stress-relief-tips","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Don't Stress Out Your Heart - 4 Stress Relief Tips","50","435","Stress is a normal part of life. It can stem from physical causes, such as an illness or not getting enough sleep.","114","685","heart health, library, heart library, heart articles, heart tips","64","Healthy Living: Cardiovascular","30","Don't Stress Out Your Heart - 4 Stress Relief Tips","50","Find Cardiologist Options","25","Sign Up for Health Tips","23","","","","https://www.tenethealth.com/healthy-living/corporate-content/don-t-stress-out-your-heart---4-stress-relief-tips","","","","","","84901","788","6.546","3","","6","2","0.180","44","28","2","2","","","","","7c847e2564b6a78a9d871d3a880e42ed","0.239","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-healthy-living/corporate-content/don-t-stress-out-your-heart---4-stress-relief-tips","2021-09-17 14:25:16"
"https://www.stvincenthospital.com/services/bariatric-surgery/bariatric-healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","What to Expect After Weight Loss Surgery","40","371","Answers to Four Frequently Asked Questions About Bariatric Surgery","66","429","weight loss surgery, bariatrics, sleeve gastrectomy","51","Healthy Living: Bariatrics","26","What to Expect After Weight Loss Surgery","40","Can I stop the medications I was taking before surgery?","55","When can I return to work?","26","","","","https://www.tenethealth.com/healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","","","","","","68915","626","6.649","3","","6","2","0.180","42","26","6","6","","","","","757c815f9c4a5375636342d1e4efc70e","0.194","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/bariatric-surgery/bariatric-healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","2021-09-17 14:25:16"
