"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.uwhealth.org/conditions/bedwetting","text/html; charset=UTF-8","200","OK","Indexable","","Bedwetting Treatment & Specialists | Conditions | UW Health","59","537","At UW Health our bedwetting doctors evaluate children who wet the bed and offer kids and their parents help. Learn about our specialists and treatment options","158","985","bedwetting treatment,bedwetting specialist,bedwetting doctor","60","Bedwetting: Guidance and support to achieve dry nights","54","","0","Notice","6","Our doctors are here for your child — and you","45","index,follow","","","","https://www.uwhealth.org/conditions/bedwetting","","","","","","218686","938","2.986","3","","15","3","0","0.560","81","26","0","24","14","0","","","","","db0ccc02caef78d28a4a168d77c56ed5","0.429","","","","","1.1","https://www.uwhealth.org/conditions/bedwetting","2022-01-31 15:17:03"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA-Executive-Committee-032521.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.246","Wed, 24 Mar 2021 13:44:10 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA-Executive-Committee-032521.pdf","2022-01-31 15:17:04"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca%20finance%20committee%20050720.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.256","Wed, 06 May 2020 14:52:31 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca%20finance%20committee%20050720.pdf","2022-01-31 15:17:04"
"https://www.uwhealth.org/conditions/uterine-cancer","text/html; charset=UTF-8","200","OK","Indexable","","Uterine cancer | Conditions | UW Health","39","353","The uterine cancer specialists at UW Health offer personalized care and support to all women with cancer of the uterus. Learn more","130","815","uterine cancer, endometrial cancer, uterine sarcoma, uterine cancer symptoms, uterine cancer treatments, laparoscopic hysterectomy, gynecologic oncologist, fertility preservation","178","Uterine cancer: Advanced treatments focused on your quality of life","67","","0","Notice","6","About uterine cancer","20","","","","","https://www.uwhealth.org/conditions/uterine-cancer","","","","","","231109","1023","3.244","3","","14","3","0","0.560","84","28","0","25","15","0","","","","","56c20a9487554a9e1a10754fbeb4f2e7","0.747","","","","","1.1","https://www.uwhealth.org/conditions/uterine-cancer","2022-01-31 15:17:03"
"https://www.uwhealth.org/treatments/pediatric-bone-marrow-transplant","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric bone marrow transplant | Treatments | UW Health","57","519","UW Health Kids specialists use pediatric bone marrow transplants to treat many types of childhood cancer, including leukemia and lymphoma.","138","875","Pediatric bone marrow transplant, stem cell transplant, leukemia, lymphoma, bone marrow failure syndromes, hemoglobinopathies, primary immune deficiencies, autologous bone marrow transplant, umbilical cord blood transplant, haploidentical","238","Pediatric bone marrow transplant: Harnessing the healing power of stem cells","76","","0","Notice","6","Growing healthy new bone marrow","31","","","","","https://www.uwhealth.org/treatments/pediatric-bone-marrow-transplant","","","","","","235014","1226","3.786","3","","34","11","0","2.060","109","43","0","29","19","0","","","","","e7ffb1dec9fa1255cc299c26572ed28a","0.477","","","","","1.1","https://www.uwhealth.org/treatments/pediatric-bone-marrow-transplant","2022-01-31 15:17:03"
"https://www.uwhealth.org/brain-tumors/bentleys-story-brain-tumors/52811","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.682","","https://www.uwhealth.org/patient-stories/uw-healths-expert-surgical-team-gave-bentley-a-second-chance-at-life-through-a-brain-tumor-surgery","HTTP Redirect","","1.1","https://www.uwhealth.org/brain-tumors/bentleys-story-brain-tumors/52811","2022-01-31 15:17:04"
"https://www.uwhealth.org/treatments/cryopreservation","text/html; charset=UTF-8","200","OK","Indexable","","Cryopreservation of Embryos & Sperm | Treatments | UW Health","60","568","The fertility care specialists at UW Health’s Generations Fertility Care use cryopreservation to preserve fertility for the future. Learn more here.","148","889","cryopreservation of embryos,cryopreservation of sperm","53","Cryopreservation","16","","0","Notice","6","Helping you preserve your future fertility","42","index,follow","","","","https://www.uwhealth.org/treatments/cryopreservation","","","","","","184510","868","3.665","3","","16","4","0","0.750","80","25","0","22","12","0","","","","","258d2df50eb992171aa8cc96720dbb45","0.465","","","","","1.1","https://www.uwhealth.org/treatments/cryopreservation","2022-01-31 15:17:05"
"https://www.uwhealth.org/es/locations","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised,noindex","Locations and Clinics | UW Health","33","302","Serving more than 600,000 patients each year in the Upper Midwest and beyond at seven hospitals and more than 80 outpatient sites.","130","833","","0","Locations and clinics","21","","0","Notice","6","","0","noindex,nofollow","","","","https://www.uwhealth.org/locations","","","","","","1524408","201","0.162","3","","51","23","0","4.310","81","47","0","22","12","0","","","","","97910b7a02cc4fc9d4017a7dcd6edd98","0.431","","","","","1.1","https://www.uwhealth.org/es/locations","2022-01-31 15:17:05"
"https://www.uwhealth.org/about-us/patient-rights-responsibilities/patient-belongings","text/html; charset=UTF-8","200","OK","Indexable","","Patient Belongings Policy | UW Health","37","338","When you arrive at UW Health, there are steps that individuals can take to ensure the safety of their personal belongings. Learn about those steps here","151","941","patient belongings policy","25","Patient belongings: Keeping your personal items safe","52","","0","Notice","6","","0","","","","","https://www.uwhealth.org/about-us/patient-rights-responsibilities/patient-belongings","","","","","","135450","662","3.775","3","","11","2","0","0.370","78","25","0","22","12","0","","","","","a79daa28dc7b5a691486da8ef2f90bdb","0.425","","","","","1.1","https://www.uwhealth.org/about-us/patient-rights-responsibilities/patient-belongings","2022-01-31 15:17:06"
"https://www.uwhealth.org/treatments/frozen-embryo-transfer","text/html; charset=UTF-8","200","OK","Indexable","","Frozen Embryo Transfer | Treatments | UW Health","47","444","The fertility specialists at UW Health’s Generations Fertility Care provide frozen embryo transfer for people who want to become pregnant. Learn more here.","155","967","frozen embryo transfer","22","Frozen embryo transfer: Making pregnancy possible on your timeline","66","","0","Notice","6","Making pregnancy possible on your timeline","42","","","","","https://www.uwhealth.org/treatments/frozen-embryo-transfer","","","","","","184521","874","3.615","3","","13","3","0","0.560","80","26","0","22","12","0","","","","","51197ef3d43369809eb2120595e48266","0.497","","","","","1.1","https://www.uwhealth.org/treatments/frozen-embryo-transfer","2022-01-31 15:17:06"
"https://www.uwhealth.org/cckm/cpg/hematology-and-coagulation/name-97522-en.html","text/html; charset=UTF-8","200","OK","Indexable","","Hematology and Coagulation | Periprocedural Management with Antithrombotic Therapy - Adult - Inpatient/Ambulatory, UW Health, University of Wisconsin Hospital, Madison","167","1523","","0","0","","0","UW Health","9","CCKM","4","","0","","0","index,follow","","","","","","","","","","50584","1223","17.112","3","","1","1","0","0.190","71","39","0","18","17","0","","","","","dc225001693ac1cd9a71f6ede9d19d5","0.291","Mon, 24 Jan 2022 20:27:14 GMT","","","","1.1","https://www.uwhealth.org/cckm/cpg/hematology-and-coagulation/name-97522-en.html","2022-01-31 15:17:07"
"https://www.uwhealth.org/services/obstetrics-gynecology","text/html; charset=UTF-8","200","OK","Indexable","","Obstetrics And Gynecology Services | Conditions, Treatments and Services | UW Health","84","776","The UW Health obstetrics and gynecology team provides care and treatment for women to address primary health and pregnancy needs. Learn about our services.","155","1009","obstetrics and gynecology services,gynecology services,obstetrics services","74","Obstetrics and gynecology: Quality care for you and your baby","61","","0","Notice","6","Specialized care programs","25","","","","","https://www.uwhealth.org/services/obstetrics-gynecology","","","","","","329777","1331","2.958","3","","41","7","0","1.310","108","42","0","23","13","0","","","","","56d29d31dce48869d3c609037a86607c","0.671","","","","","1.1","https://www.uwhealth.org/services/obstetrics-gynecology","2022-01-31 15:17:06"
"https://www.uwhealth.org/conditions/female-urinary-incontinence","text/html; charset=UTF-8","200","OK","Indexable","","Female Urinary Incontinence Treatment | Conditions | UW Health","62","572","UW Health's specialists for female urinary incontinence help women manage bladder and incontinence issues. Lean more about our treatment options here","149","957","female urinary incontinence treatment,female urinary incontinence treatment options,female urinary incontinence causes","118","Female urinary incontinence: Our team understands and is here to help","69","","0","Notice","6","Female incontinence","19","index,follow","","","","https://www.uwhealth.org/conditions/female-urinary-incontinence","","","","","","219232","1122","3.735","3","","34","5","0","0.940","98","27","0","24","14","0","","","","","4b826a0699b8dd551e6ced130e1f0474","0.427","","","","","1.1","https://www.uwhealth.org/conditions/female-urinary-incontinence","2022-01-31 15:17:07"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Compensation-Development-Committee_080321.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.247","Mon, 02 Aug 2021 19:07:23 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Compensation-Development-Committee_080321.pdf","2022-01-31 15:17:08"
"https://www.uwhealth.org/_next/static/chunks/pages/patient-stories/%5B%5B...slug%5D%5D-f00f44174d52b83f3f07.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","765","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.403","","","","","1.1","https://www.uwhealth.org/_next/static/chunks/pages/patient-stories/%5B%5B...slug%5D%5D-f00f44174d52b83f3f07.js","2022-01-31 15:17:07"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca_finance_committee_10222020_.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.255","Tue, 20 Oct 2020 20:49:49 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca_finance_committee_10222020_.pdf","2022-01-31 15:17:08"
"https://www.uwhealth.org/treatments/dietary-therapy-pediatric-epilepsy","text/html; charset=UTF-8","200","OK","Indexable","","Dietary therapy for epilepsy in kids | Treatments | UW Health","61","533","UW Health Kids epilepsy specialists provide epilepsy and diet therapy to reduce seizures in children. Learn more about ketogenic diets for kids.","144","887","Dietary therapy, epilepsy, ketogenic diet, high-fat diet, seizures","66","Ketogenic diet: Dietary therapy for pediatric epilepsy","54","","0","Notice","6","A high-fat diet may reduce seizures","35","","","","","https://www.uwhealth.org/treatments/dietary-therapy-pediatric-epilepsy","","","","","","188766","1172","4.368","3","","15","4","0","0.750","84","29","0","22","12","0","","","","","15555a1ceea80f15d1103a4e4995ed9f","0.382","","","","","1.1","https://www.uwhealth.org/treatments/dietary-therapy-pediatric-epilepsy","2022-01-31 15:17:07"
"https://www.uwhealth.org/conditions/pediatric-kidney-stones","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric kidney stones, symptoms & treatments | Conditions | UW Health","71","646","The UW Health Kids Kidney Stone Clinic offers a full range of treatments for pediatric kidney stones, along with education and help with prevention.","148","909","Pediatric kidney stones, pediatric urology, shock wave lithotripsy, percutaneous nephrolithotomy, cystoscopy, ureteroscopy","122","Pediatric kidney stones: Treatment, education and prevention","60","","0","Notice","6","Our approach to kidney stone care for kids","42","","","","","https://www.uwhealth.org/conditions/pediatric-kidney-stones","","","","","","189960","852","3.405","3","","18","4","0","0.750","84","27","0","27","17","0","","","","","d0d9d1f313bf32f679b369bbd7ef25d","0.474","","","","","1.1","https://www.uwhealth.org/conditions/pediatric-kidney-stones","2022-01-31 15:17:08"
"https://www.uwhealth.org/conditions/pediatric-langerhans-cell-histiocytosis-lch","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric Langerhans Cell Histiocytosis (LCH) | Conditions | UW Health","70","627","UW Health Kids offers the latest treatments for pediatric cancer and blood disorders, including rare cancers like pediatric Langerhans Cell Histiocytosis.","154","939","Pediatric immune disorders, pediatric cancer, pediatric cancer doctors in Wisconsin, Wisconsin kids cancer doctors, immune system disorders in children, rare pediatric cancer, dendritic cell disease","198","Langerhans cell histiocytosis (LCH): Working to change pediatric cancer outcomes, one patient at a time","103","","0","Notice","6","About Langerhans cell histiocytosis","35","index,follow","","","","https://www.uwhealth.org/conditions/pediatric-langerhans-cell-histiocytosis-lch","","","","","","260804","1110","3.091","3","","13","4","0","0.750","82","31","0","31","20","0","","","","","dad08414d908a3cb8bb785124eca81f","0.452","","","","","1.1","https://www.uwhealth.org/conditions/pediatric-langerhans-cell-histiocytosis-lch","2022-01-31 15:17:08"
"https://www.uwhealth.org/treatments/blepharoplasty-eyelid-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Blepharoplasty (Eyelid Surgery) Treatment | Treatments | UW Health","66","605","Blepharoplasty, or eyelid surgery, may make you look younger and improve your side vision. UW Health offers this surgery through Transformations.","145","917","blepharoplasty treatment,blepharoplasty scar treatment,blepharoplasty specialist","80","Blepharoplasty (Eyelid Surgery): Improving your quality of life and confidence","78","","0","Notice","6","What is blepharoplasty?","23","index,follow","","","","https://www.uwhealth.org/treatments/blepharoplasty-eyelid-surgery","","","","","","198951","842","3.217","3","","11","4","0","0.750","80","30","0","23","13","0","","","","","5cfa50249958bc24a8861523b47dc713","0.515","","","","","1.1","https://www.uwhealth.org/treatments/blepharoplasty-eyelid-surgery","2022-01-31 15:17:09"
"https://www.uwhealth.org/treatments/lung-chest-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Lung And Chest Surgery & Treatment | Treatments | UW Health","59","562","Thoracic surgeons at UW Health offer advanced treatments for disorders and diseases of the chest. Learn more about our liung specialists and treatments here.","157","993","lung surgery,lung treatment,lung specialists","44","Lung and chest surgery: Life-altering care","42","","0","Notice","6","Expert care to help you breathe easy","36","","","","","https://www.uwhealth.org/treatments/lung-chest-surgery","","","","","","212984","1164","4.372","3","","20","3","0","0.560","89","28","0","23","13","0","","","","","a2f89d6d6bd078dbf0bcf08b3d233802","0.316","","","","","1.1","https://www.uwhealth.org/treatments/lung-chest-surgery","2022-01-31 15:17:09"
"https://www.uwhealth.org/files/uwhealth/docs/recent/cystic_fibrosis_passport.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.309","Wed, 29 Dec 2021 20:26:44 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/recent/cystic_fibrosis_passport.pdf","2022-01-31 15:17:10"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-compliance-committee-050621.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.339","Fri, 30 Apr 2021 15:52:24 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-compliance-committee-050621.pdf","2022-01-31 15:17:10"
"https://www.uwhealth.org/conditions/lung-cancer","text/html; charset=UTF-8","200","OK","Indexable","","Lung Cancer Doctors, Symptoms & Treatment | Conditions | UW Health","66","631","Experts at the UW Carbone Cancer center specialize in providing personalized treatment for patients with lung cancer. Learn about our treatment options","151","945","lung cancer doctors,lung cancer specialist,lung cancer treatment","64","Lung cancer: Personalized care","30","","0","Notice","6","Lung cancer","11","index,follow","","","","https://www.uwhealth.org/conditions/lung-cancer","","","","","","315561","2019","4.258","3","","24","3","0","0.560","92","27","0","31","20","0","","","","","819c501916d100f41cf6c449aeba9c6e","0.449","","","","","1.1","https://www.uwhealth.org/conditions/lung-cancer","2022-01-31 15:17:10"
"https://www.uwhealth.org/treatments/colon-rectal-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Colon And Rectal Surgery | Treatments | UW Health","49","459","UW Health colon and rectal surgeons offer the latest treatments for common conditions and advanced colon and rectal disease, including cancer. Learn more.","154","977","colon and rectal surgery","24","Colon and rectal surgery: The latest treatments","47","","0","Notice","6","Advancing your care through research and collaboration","54","index,follow","","","","https://www.uwhealth.org/treatments/colon-rectal-surgery","","","","","","337429","761","1.799","3","","18","4","0","0.750","83","27","0","23","13","0","","","","","c635b844da7ee186ae6d08899e3fdba6","0.457","","","","","1.1","https://www.uwhealth.org/treatments/colon-rectal-surgery","2022-01-31 15:17:10"
"https://www.uwhealth.org/files/uwhealth/docs/pdf/uwmf_whistleblowerpolicy.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.242","Mon, 06 Oct 2014 20:46:33 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf/uwmf_whistleblowerpolicy.pdf","2022-01-31 15:17:11"
"https://www.uwhealth.org/conditions/vesicoureteral-reflux","text/html; charset=UTF-8","200","OK","Indexable","","Vesicoureteral reflux, pediatric bladder reflux | Conditions | UW Health","72","614","UW Health Kids experts offers surgical & nonsurgical treatments for vesicoureteral reflux, or bladder reflux, is often linked to urinary tract infections.","154","912","Vesicoureteral reflux, bladder reflux, urinary tract infections in children, UTIs in children, bladder reflux symptoms, vesicoureteral symptoms, voiding cystourethrogram, ureteral reimplantation, pediatric urology","213","Bladder reflux: Vesicoureteral reflux","37","","0","Notice","6","Vesicoureteral reflux","21","index,follow","","","","https://www.uwhealth.org/conditions/vesicoureteral-reflux","","","","","","212586","1039","3.476","3","","12","2","0","0.370","79","25","0","23","13","0","","","","","2f5116e0f1c85a23feb3ef8ad233db32","0.511","","","","","1.1","https://www.uwhealth.org/conditions/vesicoureteral-reflux","2022-01-31 15:17:11"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Compensation-Development-Committee-120721.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.260","Mon, 06 Dec 2021 15:39:38 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Compensation-Development-Committee-120721.pdf","2022-01-31 15:17:11"
"https://www.uwhealth.org/conditions/cataracts","text/html; charset=UTF-8","200","OK","Indexable","","Cataract | Conditions | UW Health","33","298","Eye care specialists at UW Health diagnose and treat cataracts, improving vision for thousands of patients each year. Learn more","128","808","Cataract, corrective lenses, extracapsular surgery, intracapsular surgery, phacoemulsification","94","Cataracts: Advanced technology to achieve better vision","55","","0","Notice","6","Six common cataract symptoms","28","","","","","https://www.uwhealth.org/conditions/cataracts","","","","","","233223","1159","3.396","3","","15","3","0","0.560","80","26","0","25","15","0","","","","","8bb18a4f6d378f4e7ee43e50aac01bf7","0.479","","","","","1.1","https://www.uwhealth.org/conditions/cataracts","2022-01-31 15:17:11"
"https://www.uwhealth.org/uw-carbone-cancer-center/nutrition-therapy/nutrition-therapy-at-uw-carbone-cancer-center/41435","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","4","4","0","0.750","0","0","0","0","0","0","","","","","","0.605","","https://www.uwhealth.org/treatments/cancer-nutrition","HTTP Redirect","","1.1","https://www.uwhealth.org/uw-carbone-cancer-center/nutrition-therapy/nutrition-therapy-at-uw-carbone-cancer-center/41435","2022-01-31 15:17:12"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/patient-safety-quality-committee-021821.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.095","Tue, 16 Feb 2021 21:17:18 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/patient-safety-quality-committee-021821.pdf","2022-01-31 15:17:12"
"https://www.uwhealth.org/treatments/vascular-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Vascular Surgery Procedure & Treatment | Treatments | UW Health","63","592","Vascular surgery specialists at UW Health provide advanced techniques to repair damaged blood and lymph vessels.","112","723","vascular surgery,vascular surgery procedures,vascular treatments","64","Vascular surgery: Repairing damaged vessels, restoring blood flow","65","","0","Notice","6","Repairing damaged vessels, restoring blood flow","47","","","","","https://www.uwhealth.org/treatments/vascular-surgery","","","","","","246166","1168","3.299","3","","18","2","0","0.370","86","26","0","23","13","0","","","","","55dfe566b6447d4314c0079ff63570c6","0.458","","","","","1.1","https://www.uwhealth.org/treatments/vascular-surgery","2022-01-31 15:17:12"
"https://www.uwhealth.org/healthfacts/cancer/7230.html","text/plain","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","56","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.283","","https://patient.uwhealth.org/healthfacts","HTTP Redirect","","1.1","https://www.uwhealth.org/healthfacts/cancer/7230.html","2022-01-31 15:17:13"
"https://www.uwhealth.org/es/conditions-and-services","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised,noindex","Conditions, Treatments and Services | UW Health","47","439","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","Conditions & Services","21","","0","Notice","6","","0","noindex,nofollow","","","","https://www.uwhealth.org/conditions-and-services","","","","","","213700","251","1.312","3","","50","23","0","4.310","90","57","0","22","12","0","","","","","58a9b708c4ff4e245dc37a0d2e64e8c9","0.501","","","","","1.1","https://www.uwhealth.org/es/conditions-and-services","2022-01-31 15:17:12"
"https://www.uwhealth.org/conditions/male-infertility","text/html; charset=UTF-8","200","OK","Indexable","","Male Infertility Causes and Treatment | Conditions | UW Health","62","552","The specialists at UW Health diagnose, treat and manage male infertility. Learn about our male infertility specialists and treatment options here!","146","887","male infertility causes and treatment,male infertility treatment options,male infertility treatment","99","Male infertility: Providing a plan for hope","43","","0","Notice","6","Options to boost your fertility","31","index,follow","","","","https://www.uwhealth.org/conditions/male-infertility","","","","","","180545","800","3.521","3","","13","4","0","0.750","78","26","0","22","12","0","","","","","75dafab1474548a4261d57e1a688dd04","0.521","","","","","1.1","https://www.uwhealth.org/conditions/male-infertility","2022-01-31 15:17:13"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Board-of-Directors-121521.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.287","Tue, 14 Dec 2021 16:21:57 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Board-of-Directors-121521.pdf","2022-01-31 15:17:13"
"https://www.uwhealth.org/breast-center/45303","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.701","","https://www.uwhealth.org/conditions/breast-cancer","HTTP Redirect","","1.1","https://www.uwhealth.org/breast-center/45303","2022-01-31 15:17:13"
"https://www.uwhealth.org/files/uwhealth/docs/pdf/22FY22UWHealth-UWHealth-Vendor-Representative-Registration-Form-2021.docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.092","Thu, 02 Sep 2021 14:29:17 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf/22FY22UWHealth-UWHealth-Vendor-Representative-Registration-Form-2021.docx","2022-01-31 15:17:14"
"https://www.uwhealth.org/brain-tumors/daniels-story-brain-tumors/52979","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.570","","https://www.uwhealth.org/patient-stories/purdue-engineering-professor-commutes-to-uw-health-for-treatment-of-aggressive-brain-tumor","HTTP Redirect","","1.1","https://www.uwhealth.org/brain-tumors/daniels-story-brain-tumors/52979","2022-01-31 15:17:14"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-patient-safety-quality-committee-6-18-20.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.302","Tue, 16 Jun 2020 17:56:42 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-patient-safety-quality-committee-6-18-20.pdf","2022-01-31 15:17:14"
"https://www.uwhealth.org/heart-cardiovascular/heart-and-vascular-care/10551","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.503","","https://www.uwhealth.org/services/heart-care","HTTP Redirect","","1.1","https://www.uwhealth.org/heart-cardiovascular/heart-and-vascular-care/10551","2022-01-31 15:17:14"
"https://www.uwhealth.org/conditions/lupus-nephritis","text/html; charset=UTF-8","200","OK","Indexable","","Lupus Nephritis Symptoms & Treatment | Conditions | UW Health","61","577","The UW Health Lupus Nephritis Clinic is one of only five clinics in the U.S. offering specialized treatment for lupus nephritis. Learn more","139","836","lupus nephritis symptoms,lupus nephritis treatment,doctor specializes lupus nephritis","85","Lupus nephritis: Advanced lupus nephritis care","46","","0","Notice","6","Specialized treatment of lupus nephritis","40","index,follow","","","","https://www.uwhealth.org/conditions/lupus-nephritis","","","","","","186966","737","3.274","3","","18","6","0","1.120","83","29","0","28","18","0","","","","","68b9592e54823340e54cc6b16c923f4a","0.671","","","","","1.1","https://www.uwhealth.org/conditions/lupus-nephritis","2022-01-31 15:17:14"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw_health_audit_committee_072320.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.091","Mon, 20 Jul 2020 18:45:36 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw_health_audit_committee_072320.pdf","2022-01-31 15:17:15"
