"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Search 1: bridge clinic","URL Encoded Address","Crawl Timestamp"
"https://wvumedicine.org/about/rights-privacy-and-non-discrimination/health-information-exchange/","text/html; charset=UTF-8","200","OK","Indexable","","Health Information Exchange | WVU Medicine","42","403","Provides patients with coordinated care in West Virginia and beyond WVU Medicine participates in the West Virginia Health Information Network (WVHIN) Health Information Exchange (HIE). The goal of the WVHIN is to help West Virginia physicians and providers give better, more efficient care to their patients by the sharing of medical data across the state. WVU Medicine […]","373","2343","","0","0","","0","Health Information Exchange","27","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/health-information-exchange/","","","","","","57019","315","5.408","1","","190","186","0","22.360","56","38","0","10","10","0","","","","","d11dfaef47254d1ec7f7f31c1f8de01f","1.822","","","","","1.1","0","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/health-information-exchange/","2021-11-29 14:49:43"
"https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/west-virginia-agencies/","text/html; charset=UTF-8","200","OK","Indexable","","West Virginia Agencies | WVU Medicine","37","353","If the hospital does not respond to your complaint to your satisfaction or if you have other concerns, you may contact the following: Abuse and Neglect Hotline Child and Adult 800-352-6513 Office of Inspector General Medicaid fraud control WV Department of Health and Human Resources 408 Leon Sullivan Way Charleston, WV 25301 304-558-1858 304-558-3498 (fax) […]","362","2327","","0","0","","0","West Virginia Agencies","22","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/west-virginia-agencies/","","","","","","59829","385","6.182","1","","172","170","0","20.430","48","33","0","19","19","0","","","","","463686732567aa229e131da6aa5d6894","1.831","","","","","1.1","0","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/west-virginia-agencies/","2021-11-29 14:49:43"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3953","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.108","Wed, 27 Jan 2021 00:41:10 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3.2","2021-11-29 14:49:45"
"https://wvumedicine.org/ruby-memorial-hospital","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","1","","329","165","0","19.830","0","0","0","0","0","0","","","","","","0.989","","https://wvumedicine.org/ruby-memorial-hospital/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital","2021-11-29 14:49:44"
"https://wvumedicine.org/about/rights-privacy-and-non-discrimination/opt-out-of-fundraising-campaigns/","text/html; charset=UTF-8","200","OK","Indexable","","Opt Out of Fundraising Campaigns | WVU Medicine","47","457","To opt out of receiving material for fundraising campaigns, please contact the following: Berkeley Medical Center and Jefferson Medical Center: Marketing and Community Relations at 304-264-1223 or email jody.wolfe@wvumedicine.org or TMcCabe@wvumedicine.org Camden Clark Medical Center: CCMC Foundation, PO Box 1834, Parkersburg, WV 26102; call 304-424-2200; or email kim.couch@wvumedicine.org Jackson General Hospital: Director of Marketing at […]","447","2929","","0","0","","0","Opt Out of Fundraising Campaigns","32","","0","To opt out of receiving material for fundraising campaigns, please contact the following:","89","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/opt-out-of-fundraising-campaigns/","","","","","","56735","288","5.530","1","","188","186","0","22.360","55","37","0","9","9","0","","","","","688c2a92e9f1e11e24fe2083665a59e7","2.032","","","","","1.1","0","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/opt-out-of-fundraising-campaigns/","2021-11-29 14:49:44"
"https://wvumedicine.org/careers/buckhannon-2/","text/html; charset=UTF-8","200","OK","Indexable","","Buckhannon | WVU Medicine","25","260","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/careers/buckhannon-2/","","","","","","51527","177","4.300","1","","169","167","0","20.070","33","23","0","11","11","0","","","","","d8b22f637337c29917c42a96627cd5d1","1.739","","","","","1.1","0","https://wvumedicine.org/careers/buckhannon-2/","2021-11-29 14:49:45"
"https://wvumedicine.org/p2p/accounts-payable/about-accounts-payable/","text/html; charset=UTF-8","200","OK","Indexable","","About Accounts Payable | WVU Medicine","37","363","Our Mission: The WVUHS Accounts Payable team is committed to paying our suppliers accurately and according to agreed upon terms. What We Do: Print and Distribute Payment Monitor Vendor Statements Research Returned Checks Process Credit Invoices Maintain permanent records of backup documentation for payments Provide assistance and direction to departments in settling disputes with vendors […]","394","2564","","0","0","","0","About Accounts Payable","22","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/p2p/accounts-payable/about-accounts-payable/","","","","","","53218","203","4.435","1","","171","169","0","20.310","40","27","0","9","9","0","","","","","79ebf0d0ef92469407808e4f129c5b65","1.637","","","","","1.1","0","https://wvumedicine.org/p2p/accounts-payable/about-accounts-payable/","2021-11-29 14:49:45"
"https://wvumedicine.org/outpatient-clinics/spring-mills-medical-office-building/","text/html; charset=UTF-8","200","OK","Indexable","","Spring Mills Medical Office Building | WVU Medicine","51","462","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/outpatient-clinics/spring-mills-medical-office-building/","","","","","","65267","288","4.488","1","","168","167","0","20.070","48","38","0","9","9","0","","","","","9ef8c9253e2d66a7c4b21d787490199c","1.793","","","","","1.1","0","https://wvumedicine.org/outpatient-clinics/spring-mills-medical-office-building/","2021-11-29 14:49:45"
"https://wvumedicine.org/ruby-memorial-hospital/media/newsroom/","text/html; charset=UTF-8","200","OK","Indexable","","WVU Medicine Newsroom | Ruby Memorial Hospital","46","459","All media calls must go through the Marketing and Communications staff. The WVU Medicine Media Services Team assists with news inquiries regarding WVU Medicine doctors, patients, and clinics. During regular business hours Monday through Friday, contact one of our team members listed below. After hours and on weekends, a member of the communications staff is on […]","366","2345","","0","0","","0","Media WVU Medicine Newsroom","27","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/media/newsroom/","","","","","","75827","366","6.798","1","","817","804","0","96.630","173","140","0","9","9","0","","","","","45d077171219ae608658de849811993d","2.034","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/media/newsroom/","2021-11-29 14:49:45"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/quick-pagepost-redirect-plugin/js/qppr_frontend_script.min.js?ver=5.2.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","691","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.032","Wed, 27 Jan 2021 00:13:37 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/quick-pagepost-redirect-plugin/js/qppr_frontend_script.min.js?ver=5.2.2","2021-11-29 14:49:47"
"https://wvumedicine.org/outpatient-clinics/morgantown-south/","text/html; charset=UTF-8","200","OK","Indexable","","Morgantown South | WVU Medicine","31","315","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/outpatient-clinics/morgantown-south/","","","","","","60611","181","3.693","1","","168","167","0","20.070","38","28","0","9","9","0","","","","","8a78644ef36a968cdd2f2686ad1ddc85","1.760","","","","","1.1","0","https://wvumedicine.org/outpatient-clinics/morgantown-south/","2021-11-29 14:49:46"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/07/US-News-and-World-Report-Banner-Ruby-homepage.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","616608","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.042","Tue, 28 Jul 2020 14:45:29 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/07/US-News-and-World-Report-Banner-Ruby-homepage.jpg","2021-11-29 14:49:48"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/mailchimp-for-wp/assets/css/form-themes.min.css?ver=4.8.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2013","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.107","Wed, 27 Jan 2021 03:50:20 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/mailchimp-for-wp/assets/css/form-themes.min.css?ver=4.8.3","2021-11-29 14:49:48"
"https://wvumedicine.org/about/rights-privacy-and-non-discrimination/non-discrimination-and-accessibility/","text/html; charset=UTF-8","200","OK","Indexable","","Non-discrimination and Accessibility Notice | WVU Medicine","58","529","WVU Medicine hospitals and each of their affiliates comply with applicable federal civil rights laws and do not discriminate with regard to patient admission, room assignment, patient services, or employment on the basis of race, color, national origin, gender, gender identity or expression, sexual orientation, religion, disability, age or any other characteristic protected by law. […]","388","2341","","0","0","","0","Non-discrimination and Accessibility Notice","43","","0","Request a Translator","20","Patient Advocate","16","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/non-discrimination-and-accessibility/","","","","","","65972","690","9.113","1","","190","186","0","22.360","56","38","0","11","11","0","","","","","18f96e4bcc7e4c8934b7679ddf4a5e52","1.574","","","","","1.1","0","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/non-discrimination-and-accessibility/","2021-11-29 14:49:47"
"https://wvumedicine.org/outpatient-clinics/","text/html; charset=UTF-8","200","OK","Indexable","","Outpatient Clinics | WVU Medicine","33","305","WVU Medicine provides outpatient clinics in the Morgantown area for your primary and specialty healthcare needs. We are committed to offering you convenient medical care closer to home in a comfortable setting. Ask about same-day appointments. Our specialty services continue to expand at a variety of outpatient locations. Morgantown Area Cheat Lake Cranberry Square Fairmont […]","380","2421","","0","0","","0","Outpatient Clinics","18","","0","Morgantown Area","15","Eastern Panhandle","17","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/outpatient-clinics/","","","","","","51185","195","4.529","1","","191","188","0","22.600","50","40","0","9","9","0","","","","","52c036b638ce09e2ddc9b963d4a31eeb","1.578","","","","","1.1","0","https://wvumedicine.org/outpatient-clinics/","2021-11-29 14:49:47"
"https://wvumedicine.org/search/","text/html; charset=UTF-8","200","OK","Indexable","","Search | WVU Medicine","21","211","","0","0","","0","0","","0","Search","6","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/search/","","","","","","49123","79","3.223","1","","172","171","0","20.550","33","23","0","9","9","0","","","","","4cac016d3f0484160d3dba6672741305","1.550","","","","","1.1","0","https://wvumedicine.org/search/","2021-11-29 14:49:47"
"https://wvumedicine.org/ruby-memorial-hospital/wp-includes/js/jquery/ui/effect.min.js?ver=1.12.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7703","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.038","Mon, 19 Apr 2021 11:40:17 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-includes/js/jquery/ui/effect.min.js?ver=1.12.1","2021-11-29 14:49:49"
"https://wvumedicine.org/careers/providers/","text/html; charset=UTF-8","200","OK","Indexable","","Providers | WVU Medicine","24","233","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/careers/providers/","","","","","","58749","303","5.862","1","","171","169","0","20.310","32","23","0","14","14","0","","","","","81fd4a33d1a330717af138584323c743","1.780","","","","","1.1","0","https://wvumedicine.org/careers/providers/","2021-11-29 14:49:47"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/07/StructuralHeart_600x521.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","258140","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.041","Wed, 07 Jul 2021 16:39:38 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/07/StructuralHeart_600x521.jpg","2021-11-29 14:49:49"
"https://wvumedicine.org/ruby-memorial-hospital/wp-includes/js/wp-embed.min.js?ver=5.6.6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","966","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.116","Sat, 27 Feb 2021 23:40:21 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-includes/js/wp-embed.min.js?ver=5.6.6","2021-11-29 14:49:49"
"https://wvumedicine.org/wvu-medicine-benefits/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","1","","170","170","0","20.430","0","0","0","0","0","0","","","","","","1.423","","https://wvumhelp.cherwellondemand.com/CherwellPortal/HROneSource","HTTP Redirect","","1.1","0","https://wvumedicine.org/wvu-medicine-benefits/","2021-11-29 14:49:49"
"https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/ohio-agencies/","text/html; charset=UTF-8","200","OK","Indexable","","Ohio Agencies | WVU Medicine","28","277","If the hospital does not respond to your complaint to your satisfaction or if you have other concerns, you may contact the following: Abuse and Neglect Hotline Child and Adult 800-352-6513 Ohio Office of Attorney General Concerns about the quality of care received under the Medicaid Program 30 E. Broad Street, 14th Floor Columbus, OH […]","339","2131","","0","0","","0","Ohio Agencies","13","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/ohio-agencies/","","","","","","60856","440","6.607","1","","173","170","0","20.430","48","33","0","29","28","0","","","","","9cc731852286d8fb9a9b478535d7f5d1","1.784","","","","","1.1","0","https://wvumedicine.org/about/rights-privacy-and-non-discrimination/patient-rights-and-responsibilities/ohio-agencies/","2021-11-29 14:49:48"
"https://wvumedicine.org/careers/wheeling/","text/html; charset=UTF-8","200","OK","Indexable","","Wheeling | WVU Medicine","23","233","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/careers/wheeling/","","","","","","50571","173","4.286","1","","169","167","0","20.070","33","23","0","11","11","0","","","","","f011b3f397a39b26bfcc17ba686c5e67","1.651","","","","","1.1","0","https://wvumedicine.org/careers/wheeling/","2021-11-29 14:49:49"
"https://wvumedicine.org/p2p/","text/html; charset=UTF-8","200","OK","Indexable","","Procure to Pay Services | WVU Medicine","38","360","Welcome to the P2P Portal Page Procurement Accounts Payable Direct Pay Permits & Sales/Use tax exemptions","105","705","","0","0","","0","Procure to Pay Services","23","Welcome to the P2P Portal Page","30","Procurement","11","Accounts Payable","16","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/p2p/","","","","","","49236","98","3.477","1","","180","175","0","21.030","38","25","0","9","9","0","","","","","fe63b20043bb4f2942651a7f2db0e910","1.711","","","","","1.1","0","https://wvumedicine.org/p2p/","2021-11-29 14:49:49"
"https://wvumedicine.org/careers/glendale/","text/html; charset=UTF-8","200","OK","Indexable","","GlenDale | WVU Medicine","23","231","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/careers/glendale/","","","","","","51443","177","4.265","1","","169","167","0","20.070","33","23","0","11","11","0","","","","","966c50a36b064a0b20abc1ef093f73a2","1.777","","","","","1.1","0","https://wvumedicine.org/careers/glendale/","2021-11-29 14:49:49"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/wvum-findadoc-2/findadoc.js?ver=5.6.6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1807","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.034","Fri, 15 Jun 2018 13:31:28 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/plugins/wvum-findadoc-2/findadoc.js?ver=5.6.6","2021-11-29 14:49:51"
"https://wvumedicine.org/covid/covid-19-visitation-guidelines/","text/html; charset=UTF-8","200","OK","Indexable","","COVID-19: Visitation Guidelines | WVU Medicine","46","431","Due to COVID-19, special visitation guidelines are in effect at all WVU Medicine facilities. Individual hospitals may have additional guidelines in place, due to variation in services offered and regional COVID-19 infections.* All visitors must wear a mask at all times and will be screened upon entering the facility. Review PPE requirements for patients and […]","363","2207","","0","0","","0","COVID-19: Visitation Guidelines","31","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/covid/covid-19-visitation-guidelines/","","","","","","59564","1149","14.166","1","","170","168","0","20.190","52","39","0","10","10","0","","","","","d424da7618aa473cd01fbeb89872a290","1.434","","","","","1.1","0","https://wvumedicine.org/covid/covid-19-visitation-guidelines/","2021-11-29 14:49:50"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/themes/wvu-medicine-ruby/images/ruby-logo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5751","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.033","Wed, 16 Sep 2020 14:36:35 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/themes/wvu-medicine-ruby/images/ruby-logo.png","2021-11-29 14:49:52"
